product_id,product_name,data_price,image_link,description,href,category
90121234,HEMNES,99.99,https://www.ikea.com/us/en/images/products/hemnes-nightstand-black-brown__0624435_pe691842_s5.jpg?f=xxs,"Nightstand, 18 1/8x13 3/4 """,https://www.ikea.com/us/en/p/hemnes-nightstand-black-brown-90121234/,dressers-storage-drawers-st004
20556507,BAGGBODA,79.99,https://www.ikea.com/us/en/images/products/baggboda-side-table-white__1265558_pe927740_s5.jpg?f=xxs,"Side table, 28x19 5/8 """,https://www.ikea.com/us/en/p/baggboda-side-table-white-20556507/,dressers-storage-drawers-st004
s79386481,IDÅSEN,289.98,https://www.ikea.com/us/en/images/products/idasen-drawer-unit-with-smart-lock-golden-brown__0613647_pe686436_s5.jpg?f=xxs,"Drawer unit with smart lock, 16 1/2x24 """,https://www.ikea.com/us/en/p/idasen-drawer-unit-with-smart-lock-golden-brown-s79386481/,dressers-storage-drawers-st004
30561155,STORKLINTA,49.99,https://www.ikea.com/us/en/images/products/storklinta-nightstand-white-with-1-drawer__1283575_pe932557_s5.jpg?f=xxs,"Nightstand, 15 3/4x18 7/8x20 7/8 """,https://www.ikea.com/us/en/p/storklinta-nightstand-white-with-1-drawer-30561155/,dressers-storage-drawers-st004
20561740,GULLABERG,79.99,https://www.ikea.com/us/en/images/products/gullaberg-nightstand-white-with-1-drawer-with-shelf__1283770_pe932624_s5.jpg?f=xxs,"Nightstand, 20 7/8x16 7/8x27 1/8 """,https://www.ikea.com/us/en/p/gullaberg-nightstand-white-with-1-drawer-with-shelf-20561740/,dressers-storage-drawers-st004
00488963,HAUGA,49.99,https://www.ikea.com/us/en/images/products/hauga-nightstand-white__0963768_pe808707_s5.jpg?f=xxs,"Nightstand, 15 5/8x14 """,https://www.ikea.com/us/en/p/hauga-nightstand-white-00488963/,dressers-storage-drawers-st004
50219609,TARVA,79.99,https://www.ikea.com/us/en/images/products/tarva-nightstand-pine__0624428_pe691835_s5.jpg?f=xxs,"Nightstand, 18 7/8x24 3/8 """,https://www.ikea.com/us/en/p/tarva-nightstand-pine-50219609/,dressers-storage-drawers-st004
60447677,NORDKISA,99.99,https://www.ikea.com/us/en/images/products/nordkisa-nightstand-bamboo__0756025_pe748745_s5.jpg?f=xxs,"Nightstand, 15 3/4x15 3/4 """,https://www.ikea.com/us/en/p/nordkisa-nightstand-bamboo-60447677/,dressers-storage-drawers-st004
50538201,TONSTAD,79.99,https://www.ikea.com/us/en/images/products/tonstad-drawer-unit-on-casters-off-white__1389961_pe965317_s5.jpg?f=xxs,"Drawer unit on casters, 13 3/4x23 5/8 """,https://www.ikea.com/us/en/p/tonstad-drawer-unit-on-casters-off-white-50538201/,dressers-storage-drawers-st004
90480401,KVISTBRO,29.99,https://www.ikea.com/us/en/images/products/kvistbro-storage-table-black__0915347_pe784726_s5.jpg?f=xxs,"Storage table, 17 3/8 """,https://www.ikea.com/us/en/p/kvistbro-storage-table-black-90480401/,dressers-storage-drawers-st004
20561764,GULLABERG,99.99,https://www.ikea.com/us/en/images/products/gullaberg-nightstand-white-with-1-drawer-with-door__1283771_pe932625_s5.jpg?f=xxs,"Nightstand, 15x15 3/4x29 1/2 """,https://www.ikea.com/us/en/p/gullaberg-nightstand-white-with-1-drawer-with-door-20561764/,dressers-storage-drawers-st004
10569435,GULLABERG,40.00,https://www.ikea.com/us/en/images/products/gullaberg-glass-top-clear__1283769_pe932636_s5.jpg?f=xxs,"Glass top, 18 7/8x65 3/4 """,https://www.ikea.com/us/en/p/gullaberg-glass-top-clear-10569435/,dressers-storage-drawers-st004
60365153,GALANT,289.99,https://www.ikea.com/us/en/images/products/galant-drawer-unit-on-casters-black-stained-ash-veneer__0613253_pe686183_s5.jpg?f=xxs,"Drawer unit on casters, 17 3/4x21 5/8 """,https://www.ikea.com/us/en/p/galant-drawer-unit-on-casters-black-stained-ash-veneer-60365153/,dressers-storage-drawers-st004
s69336359,EKET,40.00,https://www.ikea.com/us/en/images/products/eket-wall-cabinet-with-glass-door-dark-gray__0807286_pe770379_s5.jpg?f=xxs,"Wall cabinet with glass door, 13 3/4x13 3/4x13 3/4 """,https://www.ikea.com/us/en/p/eket-wall-cabinet-with-glass-door-dark-gray-s69336359/,dressers-storage-drawers-st004
00562788,STORKLINTA,40.00,https://www.ikea.com/us/en/images/products/storklinta-glass-top-clear__1283594_pe932551_s5.jpg?f=xxs,"Glass top, 55 1/8x18 7/8 """,https://www.ikea.com/us/en/p/storklinta-glass-top-clear-00562788/,dressers-storage-drawers-st004
80569234,HATTÅSEN,24.99,https://www.ikea.com/us/en/images/products/hattasen-bedside-table-shelf-unit-white__1111044_pe870647_s5.jpg?f=xxs,Bedside table/shelf unit,https://www.ikea.com/us/en/p/hattasen-bedside-table-shelf-unit-white-80569234/,dressers-storage-drawers-st004
90458810,IDANÄS,169.99,https://www.ikea.com/us/en/images/products/idanaes-nightstand-white__0898843_pe782659_s5.jpg?f=xxs,"Nightstand, 18 1/2x15 3/4 """,https://www.ikea.com/us/en/p/idanaes-nightstand-white-90458810/,dressers-storage-drawers-st004
30449908,LACK,12.99,https://www.ikea.com/us/en/images/products/lack-side-table-white__0702210_pe724345_s5.jpg?f=xxs,"Side table, 21 5/8x21 5/8 """,https://www.ikea.com/us/en/p/lack-side-table-white-30449908/,dressers-storage-drawers-st004
90574174,FRYKSÅS,129.99,https://www.ikea.com/us/en/images/products/fryksas-storage-unit-on-casters-rattan__1323404_pe942692_s5.jpg?f=xxs,"Storage unit on casters, 14 5/8x20 7/8 """,https://www.ikea.com/us/en/p/fryksas-storage-unit-on-casters-rattan-90574174/,dressers-storage-drawers-st004
40429976,MALM,35.00,https://www.ikea.com/us/en/images/products/malm-glass-top-white__1051086_pe844982_s5.jpg?f=xxs,"Glass top, 31 1/2x18 7/8 """,https://www.ikea.com/us/en/p/malm-glass-top-white-40429976/,dressers-storage-drawers-st004
80513001,BURVIK,29.99,https://www.ikea.com/us/en/images/products/burvik-side-table-light-gray-green__1022514_pe832781_s5.jpg?f=xxs,"Side table, 15 """,https://www.ikea.com/us/en/p/burvik-side-table-light-gray-green-80513001/,dressers-storage-drawers-st004
40474841,TROTTEN,69.99,https://www.ikea.com/us/en/images/products/trotten-drawer-unit-anthracite__1009416_pe827587_s5.jpg?f=xxs,"Drawer unit, 13 3/8x22 """,https://www.ikea.com/us/en/p/trotten-drawer-unit-anthracite-40474841/,dressers-storage-drawers-st004
10480607,ALEX,10.00/4 pack,https://www.ikea.com/us/en/images/products/alex-caster-black__0977642_pe813716_s5.jpg?f=xxs,"Caster, 2 """,https://www.ikea.com/us/en/p/alex-caster-black-10480607/,dressers-storage-drawers-st004
70299959,TYSSEDAL,89.99,https://www.ikea.com/us/en/images/products/tyssedal-nightstand-white__0624430_pe691837_s5.jpg?f=xxs,"Nightstand, 20 1/8x15 3/4 """,https://www.ikea.com/us/en/p/tyssedal-nightstand-white-70299959/,dressers-storage-drawers-st004
10539212,TOLKNING,139.99,https://www.ikea.com/us/en/images/products/tolkning-nightstand-handmade__1098690_pe865483_s5.jpg?f=xxs,"Nightstand, 20 ½ """,https://www.ikea.com/us/en/p/tolkning-nightstand-handmade-10539212/,dressers-storage-drawers-st004
10472589,IDÅSEN,259.99,https://www.ikea.com/us/en/images/products/idasen-drawer-unit-on-casters-dark-gray__0613645_pe686437_s5.jpg?f=xxs,"Drawer unit on casters, 16 1/2x24 """,https://www.ikea.com/us/en/p/idasen-drawer-unit-on-casters-dark-gray-10472589/,dressers-storage-drawers-st004
70338041,SETSKOG,39.99,https://www.ikea.com/us/en/images/products/setskog-nightstand-black__0624431_pe691838_s5.jpg?f=xxs,"Nightstand, 17 3/4x13 3/4 """,https://www.ikea.com/us/en/p/setskog-nightstand-black-70338041/,dressers-storage-drawers-st004
00497806,ÄNGESBYN,74.99,https://www.ikea.com/us/en/images/products/aengesbyn-storage-table-black-pine-light-brown-stained__1055670_pe848039_s5.jpg?f=xxs,"Storage table, 16 7/8 """,https://www.ikea.com/us/en/p/aengesbyn-storage-table-black-pine-light-brown-stained-00497806/,dressers-storage-drawers-st004
50559298,STORKLINTA,49.99,https://www.ikea.com/us/en/images/products/storklinta-nightstand-oak-effect-with-1-drawer__1283579_pe932559_s5.jpg?f=xxs,"Nightstand, 15 3/4x18 7/8x20 7/8 """,https://www.ikea.com/us/en/p/storklinta-nightstand-oak-effect-with-1-drawer-50559298/,dressers-storage-drawers-st004
80488737,VIHALS,39.99,https://www.ikea.com/us/en/images/products/vihals-nightstand-white__1038845_pe839899_s5.jpg?f=xxs,"Nightstand, 14 5/8x14 5/8 """,https://www.ikea.com/us/en/p/vihals-nightstand-white-80488737/,dressers-storage-drawers-st004
40365125,GALANT,269.99,https://www.ikea.com/us/en/images/products/galant-drawer-unit-drop-file-storage-white__0613250_pe686181_s5.jpg?f=xxs,"Drawer unit/drop file storage, 17 3/4x21 5/8 """,https://www.ikea.com/us/en/p/galant-drawer-unit-drop-file-storage-white-40365125/,dressers-storage-drawers-st004
20295930,TINGBY,64.99,https://www.ikea.com/us/en/images/products/tingby-side-table-on-casters-white__0441842_pe593578_s5.jpg?f=xxs,"Side table on casters, 19 5/8x19 5/8 """,https://www.ikea.com/us/en/p/tingby-side-table-on-casters-white-20295930/,dressers-storage-drawers-st004
10583894,KULLEN,149.99,https://www.ikea.com/us/en/images/products/kullen-6-drawer-dresser-white__1291253_pe934866_s5.jpg?f=xxs,"6-drawer dresser, 55 1/8x28 3/8 """,https://www.ikea.com/us/en/p/kullen-6-drawer-dresser-white-10583894/,dressers-storage-drawers-st004
80522393,STOREMOLLA,499.99,https://www.ikea.com/us/en/images/products/storemolla-8-drawer-dresser-light-grey-beige-stained__1256218_pe924946_s5.jpg?f=xxs,"8-drawer dresser, 67 3/8x19 5/8x35 7/8 """,https://www.ikea.com/us/en/p/storemolla-8-drawer-dresser-light-grey-beige-stained-80522393/,dressers-storage-drawers-st004
30583893,KULLEN,129.99,https://www.ikea.com/us/en/images/products/kullen-5-drawer-chest-white__1291256_pe934869_s5.jpg?f=xxs,"5-drawer chest, 27 1/2x44 1/8 """,https://www.ikea.com/us/en/p/kullen-5-drawer-chest-white-30583893/,dressers-storage-drawers-st004
20576195,HEMNES,269.99,https://www.ikea.com/us/en/images/products/hemnes-3-drawer-chest-black-brown__0651172_pe706784_s5.jpg?f=xxs,"3-drawer chest, 42 1/2x37 3/4 """,https://www.ikea.com/us/en/p/hemnes-3-drawer-chest-black-brown-20576195/,dressers-storage-drawers-st004
20576303,MALM,149.99,https://www.ikea.com/us/en/images/products/malm-3-drawer-chest-black-brown__0484870_pe621337_s5.jpg?f=xxs,"3-drawer chest, 31 1/2x30 3/4 """,https://www.ikea.com/us/en/p/malm-3-drawer-chest-black-brown-20576303/,dressers-storage-drawers-st004
50242619,HEMNES,149.99,https://www.ikea.com/us/en/images/products/hemnes-2-drawer-chest-black-brown__0651104_pe706672_s5.jpg?f=xxs,"2-drawer chest, 21 1/4x26 """,https://www.ikea.com/us/en/p/hemnes-2-drawer-chest-black-brown-50242619/,dressers-storage-drawers-st004
30492275,ÄNGESBYN,89.99,https://www.ikea.com/us/en/images/products/aengesbyn-storage-table-black-pine-light-brown-stained__1055447_pe848035_s5.jpg?f=xxs,"Storage table, 23 5/8 """,https://www.ikea.com/us/en/p/aengesbyn-storage-table-black-pine-light-brown-stained-30492275/,dressers-storage-drawers-st004
10584191,HATTÅSEN,24.99,https://www.ikea.com/us/en/images/products/hattasen-bedside-table-shelf-unit-pink__1322585_pe942206_s5.jpg?f=xxs,Bedside table/shelf unit,https://www.ikea.com/us/en/p/hattasen-bedside-table-shelf-unit-pink-10584191/,dressers-storage-drawers-st004
90584192,HATTÅSEN,24.99,https://www.ikea.com/us/en/images/products/hattasen-bedside-table-shelf-unit-blue-turquoise__1326172_pe944130_s5.jpg?f=xxs,Bedside table/shelf unit,https://www.ikea.com/us/en/p/hattasen-bedside-table-shelf-unit-blue-turquoise-90584192/,dressers-storage-drawers-st004
s79282426,BEKANT,299.99,https://www.ikea.com/us/en/images/products/bekant-storage-unit-on-casters-mesh-white__0643462_pe701894_s5.jpg?f=xxs,"Storage unit on casters, 16 1/8x24 """,https://www.ikea.com/us/en/p/bekant-storage-unit-on-casters-mesh-white-s79282426/,dressers-storage-drawers-st004
60430021,HEMNES,35.00,https://www.ikea.com/us/en/images/products/hemnes-glass-top-transparent__0661801_pe711630_s5.jpg?f=xxs,"Glass top, 42 1/2x19 5/8 """,https://www.ikea.com/us/en/p/hemnes-glass-top-transparent-60430021/,dressers-storage-drawers-st004
40469439,IDANÄS,45.00,https://www.ikea.com/us/en/images/products/idanaes-glass-top-clear__0898863_pe782669_s5.jpg?f=xxs,"Glass top, 63 3/4x19 5/8 """,https://www.ikea.com/us/en/p/idanaes-glass-top-clear-40469439/,dressers-storage-drawers-st004
00573145,RACKNÄS,79.99,https://www.ikea.com/us/en/images/products/racknaes-3-drawer-chest-white__1250753_pe923990_s5.jpg?f=xxs,"3-drawer chest, 27 1/8x30 3/4 """,https://www.ikea.com/us/en/p/racknaes-3-drawer-chest-white-00573145/,dressers-storage-drawers-st004
70583829,VIKHAMMER,69.99,https://www.ikea.com/us/en/images/products/vikhammer-nightstand-blue__1301708_pe937531_s5.jpg?f=xxs,"Nightstand, 15 3/4x15 3/8 """,https://www.ikea.com/us/en/p/vikhammer-nightstand-blue-70583829/,dressers-storage-drawers-st004
50445787,LIDKULLEN,139.99,https://www.ikea.com/us/en/images/products/lidkullen-sit-stand-support-gunnared-dark-gray__0771308_pe755688_s5.jpg?f=xxs,Sit/stand support,https://www.ikea.com/us/en/p/lidkullen-sit-stand-support-gunnared-dark-gray-50445787/,chairs-fu002
50531964,VIMUND,109.99,https://www.ikea.com/us/en/images/products/vimund-childs-desk-chair-turquoise__1185891_pe898595_s5.jpg?f=xxs,Child's desk chair,https://www.ikea.com/us/en/p/vimund-childs-desk-chair-turquoise-50531964/,chairs-fu002
70521855,JÄRVFJÄLLET,369.99,https://www.ikea.com/us/en/images/products/jaervfjaellet-office-chair-with-armrests-grann-white__1078845_pe857303_s5.jpg?f=xxs,Office chair with armrests,https://www.ikea.com/us/en/p/jaervfjaellet-office-chair-with-armrests-grann-white-70521855/,chairs-fu002
30487764,FJÄLLBERGET,329.99,https://www.ikea.com/us/en/images/products/fjaellberget-conference-chair-with-casters-white-stained-oak-veneer-gunnared-beige__0815078_pe772749_s5.jpg?f=xxs,Conference chair with casters,https://www.ikea.com/us/en/p/fjaellberget-conference-chair-with-casters-white-stained-oak-veneer-gunnared-beige-30487764/,chairs-fu002
30396655,HEMNES,199.00,https://www.ikea.com/us/en/images/products/hemnes-storage-bench-w-towel-rail-4-hooks-white__0634586_pe696603_s5.jpg?f=xxs,"Storage bench w/towel rail+4 hooks, 25 1/4x14 5/8x68 1/8 """,https://www.ikea.com/us/en/p/hemnes-storage-bench-w-towel-rail-4-hooks-white-30396655/,chairs-fu002
00563716,GUNRIK,199.99,https://www.ikea.com/us/en/images/products/gunrik-childs-desk-chair-turquoise__1185358_pe898362_s5.jpg?f=xxs,Child's desk chair,https://www.ikea.com/us/en/p/gunrik-childs-desk-chair-turquoise-00563716/,chairs-fu002
50538828,PYNTEN,10.00,https://www.ikea.com/us/en/images/products/pynten-children-s-seat-pad-for-desk-chair-turquoise__1151599_pe884957_s5.jpg?f=xxs,"Children´s seat pad for desk chair, 13x12 ½ """,https://www.ikea.com/us/en/p/pynten-children-s-seat-pad-for-desk-chair-turquoise-50538828/,chairs-fu002
70152702,TJUSIG,59.99,https://www.ikea.com/us/en/images/products/tjusig-bench-with-shoe-storage-white__0710725_pe727746_s5.jpg?f=xxs,"Bench with shoe storage, 42 1/2x13 3/8x19 5/8 """,https://www.ikea.com/us/en/p/tjusig-bench-with-shoe-storage-white-70152702/,chairs-fu002
50472912,MULLFJÄLLET,30.00,https://www.ikea.com/us/en/images/products/mullfjaellet-armrest-naggen-dark-gray__0956292_pe804589_s5.jpg?f=xxs,Armrest,https://www.ikea.com/us/en/p/mullfjaellet-armrest-naggen-dark-gray-50472912/,chairs-fu002
70245872,HEMNES,99.99,https://www.ikea.com/us/en/images/products/hemnes-bench-with-shoe-storage-black-brown__0710743_pe727761_s5.jpg?f=xxs,"Bench with shoe storage, 33 1/2x12 5/8x25 5/8 """,https://www.ikea.com/us/en/p/hemnes-bench-with-shoe-storage-black-brown-70245872/,chairs-fu002
00243800,HEMNES,99.99,https://www.ikea.com/us/en/images/products/hemnes-bench-with-shoe-storage-white__0710733_pe727751_s5.jpg?f=xxs,"Bench with shoe storage, 33 1/2x12 5/8x25 5/8 """,https://www.ikea.com/us/en/p/hemnes-bench-with-shoe-storage-white-00243800/,chairs-fu002
80512657,TOLKNING,149.99,https://www.ikea.com/us/en/images/products/tolkning-bench-with-storage-handmade-rattan__1098691_pe865484_s5.jpg?f=xxs,"Bench with storage, 47 ¼ """,https://www.ikea.com/us/en/p/tolkning-bench-with-storage-handmade-rattan-80512657/,chairs-fu002
10572782,VALTORP,149.99,https://www.ikea.com/us/en/images/products/valtorp-bench-with-storage-samsala-dark-yellow-green__1320862_pe941404_s5.jpg?f=xxs,"Bench, 40 1/2 """,https://www.ikea.com/us/en/p/valtorp-bench-with-storage-samsala-dark-yellow-green-10572782/,chairs-fu002
s19445469,LOBERGET / MALSKÄR,59.99,https://www.ikea.com/us/en/images/products/loberget-malskaer-swivel-chair-white__1078458_pe857202_s5.jpg?f=xxs,Swivel chair,https://www.ikea.com/us/en/p/loberget-malskaer-swivel-chair-white-s19445469/,chairs-fu002
s19508230,TOSSBERG / MALSKÄR,284.99,https://www.ikea.com/us/en/images/products/tossberg-malskaer-swivel-chair-gunnared-beige-white__1200010_pe904812_s5.jpg?f=xxs,Swivel chair,https://www.ikea.com/us/en/p/tossberg-malskaer-swivel-chair-gunnared-beige-white-s19508230/,chairs-fu002
s79416015,ÖRFJÄLL,69.99,https://www.ikea.com/us/en/images/products/oerfjaell-swivel-chair-white-vissle-light-gray__0978008_pe813981_s5.jpg?f=xxs,Swivel chair,https://www.ikea.com/us/en/p/oerfjaell-swivel-chair-white-vissle-light-gray-s79416015/,chairs-fu002
00503435,SMÄLLEN,34.99,https://www.ikea.com/us/en/images/products/smaellen-swivel-chair-black__1096271_pe864278_s5.jpg?f=xxs,Swivel chair,https://www.ikea.com/us/en/p/smaellen-swivel-chair-black-00503435/,chairs-fu002
10564329,BLECKBERGET,69.99,https://www.ikea.com/us/en/images/products/bleckberget-swivel-chair-klovsta-white-orange-brown__1305672_pe939564_s5.jpg?f=xxs,Swivel chair,https://www.ikea.com/us/en/p/bleckberget-swivel-chair-klovsta-white-orange-brown-10564329/,chairs-fu002
00489397,MILLBERGET,99.99,https://www.ikea.com/us/en/images/products/millberget-swivel-chair-murum-black__1020142_pe831799_s5.jpg?f=xxs,Swivel chair,https://www.ikea.com/us/en/p/millberget-swivel-chair-murum-black-00489397/,chairs-fu002
80572260,EKHOLMA,140.00,https://www.ikea.com/us/en/images/products/ekholma-cvr-f-crnr-sofa-4-seat-w-open-end-hakebo-dark-gray__1360589_pe954490_s5.jpg?f=xxs,"Cvr f crnr sofa, 4-seat w open end",https://www.ikea.com/us/en/p/ekholma-cvr-f-crnr-sofa-4-seat-w-open-end-hakebo-dark-gray-80572260/,chairs-fu002
90289172,MARKUS,289.99,https://www.ikea.com/us/en/images/products/markus-office-chair-vissle-dark-gray__0724714_pe734597_s5.jpg?f=xxs,Office chair,https://www.ikea.com/us/en/p/markus-office-chair-vissle-dark-gray-90289172/,chairs-fu002
s19443390,ESSEBODA,349.00,https://www.ikea.com/us/en/images/products/esseboda-bench-with-storage-knaebaeck-light-beige-birch__1109343_pe869948_s5.jpg?f=xxs,Bench with storage,https://www.ikea.com/us/en/p/esseboda-bench-with-storage-knaebaeck-light-beige-birch-s19443390/,chairs-fu002
60549416,RÅGRUND,49.99,https://www.ikea.com/us/en/images/products/ragrund-bench-bamboo__1195964_pe902668_s5.jpg?f=xxs,"Bench, 30 3/4x14 5/8 """,https://www.ikea.com/us/en/p/ragrund-bench-bamboo-60549416/,chairs-fu002
s89553375,LOBERGET / MALSKÄR,69.99,https://www.ikea.com/us/en/images/products/loberget-malskaer-swivel-chair-pad-white-lilac__1257506_pe925850_s5.jpg?f=xxs,Swivel chair + pad,https://www.ikea.com/us/en/p/loberget-malskaer-swivel-chair-pad-white-lilac-s89553375/,chairs-fu002
s59252369,LÅNGFJÄLL,239.99,https://www.ikea.com/us/en/images/products/langfjaell-conference-chair-gunnared-beige-white__0725410_pe734846_s5.jpg?f=xxs,Conference chair,https://www.ikea.com/us/en/p/langfjaell-conference-chair-gunnared-beige-white-s59252369/,chairs-fu002
20503284,RENBERGET,79.99,https://www.ikea.com/us/en/images/products/renberget-swivel-chair-bomstad-black__1020135_pe831794_s5.jpg?f=xxs,Swivel chair,https://www.ikea.com/us/en/p/renberget-swivel-chair-bomstad-black-20503284/,chairs-fu002
90489029,FLINTAN,89.99,https://www.ikea.com/us/en/images/products/flintan-office-chair-black__1007236_pe825956_s5.jpg?f=xxs,Office chair,https://www.ikea.com/us/en/p/flintan-office-chair-black-90489029/,chairs-fu002
